

                                                                             
  PASSED   tests.container.test_container.TestCo...   ~ 0.007s
  PASSED   tests.container.test_container.TestCo...   ~ 0.009s
  PASSED   tests.container.test_container.TestCo...   ~ 0.009s
  PASSED   tests.container.test_container.TestCo...   ~ 0.008s
  PASSED   tests.container.test_container.TestCo...   ~ 0.005s
  PASSED   tests.container.test_container.TestCo...   ~ 0.006s
  PASSED   tests.container.test_container.TestCo...   ~ 0.006s
  PASSED   tests.container.test_container.TestCo...   ~ 0.006s
  PASSED   tests.container.test_container.TestCo...   ~ 0.006s
  PASSED   tests.container.test_container.TestCo...   ~ 0.005s
  PASSED   tests.container.test_container.TestCo...   ~ 0.005s
  PASSED   tests.container.test_container.TestCo...   ~ 0.005s
  PASSED   tests.container.test_container.TestCo...   ~ 0.005s
  PASSED   tests.container.test_container.TestCo...   ~ 0.010s
  PASSED   tests.container.test_container.TestCo...   ~ 0.010s
  PASSED   tests.container.test_container.TestCo...   ~ 0.009s
  PASSED   tests.container.test_container.TestCo...   ~ 0.010s
  PASSED   tests.container.test_container.TestCo...   ~ 0.009s
  PASSED   tests.container.test_container.TestCo...   ~ 0.009s
  PASSED   tests.container.test_container.TestCo...   ~ 0.009s
  PASSED   tests.container.test_container.TestCo...   ~ 0.007s
  PASSED   tests.container.test_container.TestCo...   ~ 0.005s
  PASSED   tests.container.test_container.TestCo...   ~ 0.004s
  PASSED   tests.container.test_container.TestCo...   ~ 0.008s
  PASSED   tests.container.test_container.TestCo...   ~ 0.009s
  PASSED   tests.container.test_container.TestCo...   ~ 0.009s
  PASSED   tests.container.test_container.TestCo...   ~ 0.007s
  PASSED   tests.container.test_container.TestCo...   ~ 0.008s
  PASSED   tests.container.test_container.TestCo...   ~ 0.009s
  PASSED   tests.container.test_container.TestCo...   ~ 0.006s
  PASSED   tests.container.test_container.TestCo...   ~ 0.005s
  PASSED   tests.container.test_container.TestCo...   ~ 0.004s
  PASSED   tests.container.test_container.TestCo...   ~ 0.004s
  PASSED   tests.container.test_container.TestCo...   ~ 0.003s
  PASSED   tests.container.test_container.TestCo...   ~ 0.003s
  PASSED   tests.container.test_container.TestCo...   ~ 0.004s
  PASSED   tests.container.test_container.TestCo...   ~ 0.005s
  PASSED   tests.container.test_container.TestCo...   ~ 0.007s
  PASSED   tests.container.test_container.TestCo...   ~ 0.020s
  PASSED   tests.container.test_container.TestCo...   ~ 0.009s
  PASSED   tests.container.test_container.TestIC...   ~ 0.006s
  PASSED   tests.container.test_container.TestIC...   ~ 0.006s
  PASSED   tests.container.test_container.TestIC...   ~ 0.008s
  PASSED   tests.container.context.test_manager....   ~ 0.008s
  PASSED   tests.container.context.test_manager....   ~ 0.006s
  PASSED   tests.container.context.test_manager....   ~ 0.009s
  PASSED   tests.container.context.test_manager....   ~ 0.007s
  PASSED   tests.container.context.test_manager....   ~ 0.011s
  PASSED   tests.container.context.test_manager....   ~ 0.009s
  PASSED   tests.container.context.test_manager....   ~ 0.005s
  PASSED   tests.container.context.test_manager....   ~ 0.004s
  PASSED   tests.container.context.test_manager....   ~ 0.022s
  PASSED   tests.container.context.test_manager....   ~ 0.007s
  PASSED   tests.container.context.test_manager....   ~ 0.009s
  PASSED   tests.container.context.test_manager....   ~ 0.014s
  PASSED   tests.container.context.test_manager....   ~ 0.006s
  PASSED   tests.container.context.test_manager....   ~ 0.007s
  PASSED   tests.container.context.test_manager....   ~ 0.007s
  PASSED   tests.container.context.test_manager....   ~ 0.005s
  PASSED   tests.container.context.test_manager....   ~ 0.004s
  PASSED   tests.container.context.test_manager....   ~ 0.003s
  PASSED   tests.container.context.test_manager....   ~ 0.003s
  PASSED   tests.container.context.test_manager....   ~ 0.004s
  PASSED   tests.container.context.test_manager....   ~ 0.003s
  PASSED   tests.container.context.test_manager....   ~ 0.029s
  PASSED   tests.container.context.test_manager....   ~ 0.009s
  PASSED   tests.container.context.test_manager....   ~ 0.007s
  PASSED   tests.container.context.test_manager....   ~ 0.005s
  PASSED   tests.container.context.test_manager....   ~ 0.004s
  PASSED   tests.container.context.test_manager....   ~ 0.005s
  PASSED   tests.container.context.test_scope.Te...   ~ 0.006s
  PASSED   tests.container.context.test_scope.Te...   ~ 0.005s
  PASSED   tests.container.context.test_scope.Te...   ~ 0.008s
  PASSED   tests.container.context.test_scope.Te...   ~ 0.006s
  PASSED   tests.container.context.test_scope.Te...   ~ 0.004s
  PASSED   tests.container.context.test_scope.Te...   ~ 0.021s
  PASSED   tests.container.context.test_scope.Te...   ~ 0.007s
  PASSED   tests.container.context.test_scope.Te...   ~ 0.033s
  PASSED   tests.container.context.test_scope.Te...   ~ 0.009s
  PASSED   tests.container.context.test_scope.Te...   ~ 0.008s
  PASSED   tests.container.context.test_scope.Te...   ~ 0.005s
  PASSED   tests.container.contracts.test_contai...   ~ 0.005s
  PASSED   tests.container.contracts.test_contai...   ~ 0.004s
  PASSED   tests.container.contracts.test_contai...   ~ 0.003s
  PASSED   tests.container.contracts.test_contai...   ~ 0.003s
  PASSED   tests.container.contracts.test_contai...   ~ 0.003s
  PASSED   tests.container.contracts.test_contai...   ~ 0.003s
  PASSED   tests.container.contracts.test_contai...   ~ 0.003s
  PASSED   tests.container.contracts.test_contai...   ~ 0.003s
  PASSED   tests.container.contracts.test_contai...   ~ 0.003s
  PASSED   tests.container.contracts.test_contai...   ~ 0.003s
  PASSED   tests.container.contracts.test_contai...   ~ 0.003s
  PASSED   tests.container.contracts.test_contai...   ~ 0.003s
  PASSED   tests.container.contracts.test_contai...   ~ 0.003s
  PASSED   tests.container.contracts.test_contai...   ~ 0.004s
  PASSED   tests.container.contracts.test_deferr...   ~ 0.003s
  PASSED   tests.container.contracts.test_deferr...   ~ 0.003s
  PASSED   tests.container.contracts.test_deferr...   ~ 0.005s
  PASSED   tests.container.contracts.test_deferr...   ~ 0.004s
  PASSED   tests.container.contracts.test_deferr...   ~ 0.003s
  PASSED   tests.container.contracts.test_deferr...   ~ 0.004s
  PASSED   tests.container.contracts.test_deferr...   ~ 0.004s
  PASSED   tests.container.contracts.test_facade...   ~ 0.005s
  PASSED   tests.container.contracts.test_facade...   ~ 0.004s
  PASSED   tests.container.contracts.test_facade...   ~ 0.004s
  PASSED   tests.container.contracts.test_facade...   ~ 0.007s
  PASSED   tests.container.contracts.test_facade...   ~ 0.007s
  PASSED   tests.container.contracts.test_facade...   ~ 0.009s
  PASSED   tests.container.contracts.test_facade...   ~ 0.006s
  PASSED   tests.container.contracts.test_facade...   ~ 0.005s
  PASSED   tests.container.contracts.test_facade...   ~ 0.028s
  PASSED   tests.container.contracts.test_facade...   ~ 0.010s
  PASSED   tests.container.contracts.test_facade...   ~ 0.009s
  PASSED   tests.container.contracts.test_servic...   ~ 0.012s
  PASSED   tests.container.contracts.test_servic...   ~ 0.010s
  PASSED   tests.container.contracts.test_servic...   ~ 0.007s
  PASSED   tests.container.contracts.test_servic...   ~ 0.004s
  PASSED   tests.container.contracts.test_servic...   ~ 0.005s
  PASSED   tests.container.contracts.test_servic...   ~ 0.021s
  PASSED   tests.container.contracts.test_servic...   ~ 0.007s
  PASSED   tests.container.contracts.test_servic...   ~ 0.006s
  PASSED   tests.container.entities.test_binding...   ~ 0.007s
  PASSED   tests.container.entities.test_binding...   ~ 0.007s
  PASSED   tests.container.entities.test_binding...   ~ 0.005s
  PASSED   tests.container.entities.test_binding...   ~ 0.005s
  PASSED   tests.container.entities.test_binding...   ~ 0.006s
  PASSED   tests.container.entities.test_binding...   ~ 0.008s
  PASSED   tests.container.entities.test_binding...   ~ 0.008s
  PASSED   tests.container.entities.test_binding...   ~ 0.007s
  PASSED   tests.container.entities.test_binding...   ~ 0.008s
  PASSED   tests.container.entities.test_binding...   ~ 0.007s
  PASSED   tests.container.entities.test_binding...   ~ 0.006s
  PASSED   tests.container.entities.test_binding...   ~ 0.004s
  PASSED   tests.container.entities.test_binding...   ~ 0.004s
  PASSED   tests.container.entities.test_binding...   ~ 0.004s
  PASSED   tests.container.entities.test_binding...   ~ 0.004s
  PASSED   tests.container.entities.test_binding...   ~ 0.005s
  PASSED   tests.container.entities.test_binding...   ~ 0.006s
  PASSED   tests.container.entities.test_binding...   ~ 0.005s
  PASSED   tests.container.entities.test_binding...   ~ 0.006s
  PASSED   tests.container.entities.test_binding...   ~ 0.007s
  PASSED   tests.container.entities.test_binding...   ~ 0.008s
  PASSED   tests.container.entities.test_binding...   ~ 0.009s
  PASSED   tests.container.entities.test_binding...   ~ 0.009s
  PASSED   tests.container.entities.test_binding...   ~ 0.007s
  PASSED   tests.container.entities.test_binding...   ~ 0.006s
  PASSED   tests.container.enums.test_lifetimes....   ~ 0.009s
  PASSED   tests.container.enums.test_lifetimes....   ~ 0.012s
  PASSED   tests.container.enums.test_lifetimes....   ~ 0.006s
  PASSED   tests.container.enums.test_lifetimes....   ~ 0.007s
  PASSED   tests.container.enums.test_lifetimes....   ~ 0.006s
  PASSED   tests.container.enums.test_lifetimes....   ~ 0.008s
  PASSED   tests.container.enums.test_lifetimes....   ~ 0.010s
  PASSED   tests.container.enums.test_lifetimes....   ~ 0.008s
  PASSED   tests.container.enums.test_lifetimes....   ~ 0.008s
  PASSED   tests.container.enums.test_lifetimes....   ~ 0.008s
  PASSED   tests.container.enums.test_lifetimes....   ~ 0.008s
  PASSED   tests.container.enums.test_lifetimes....   ~ 0.007s
  PASSED   tests.container.enums.test_lifetimes....   ~ 0.007s
  PASSED   tests.container.enums.test_lifetimes....   ~ 0.004s
  PASSED   tests.container.enums.test_lifetimes....   ~ 0.004s
  PASSED   tests.container.enums.test_lifetimes....   ~ 0.003s
  PASSED   tests.container.enums.test_lifetimes....   ~ 0.003s
  PASSED   tests.container.enums.test_lifetimes....   ~ 0.005s
  PASSED   tests.container.enums.test_lifetimes....   ~ 0.004s
  PASSED   tests.container.enums.test_lifetimes....   ~ 0.004s
  PASSED   tests.container.exceptions.test_conta...   ~ 0.005s
  PASSED   tests.container.exceptions.test_conta...   ~ 0.007s
  PASSED   tests.container.exceptions.test_conta...   ~ 0.006s
  PASSED   tests.container.exceptions.test_conta...   ~ 0.007s
  PASSED   tests.container.exceptions.test_conta...   ~ 0.007s
  PASSED   tests.container.exceptions.test_conta...   ~ 0.009s
  PASSED   tests.container.exceptions.test_conta...   ~ 0.007s
  PASSED   tests.container.exceptions.test_conta...   ~ 0.008s
  PASSED   tests.container.exceptions.test_conta...   ~ 0.006s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.005s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.006s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.010s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.009s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.010s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.009s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.006s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.007s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.007s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.003s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.004s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.003s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.004s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.003s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.003s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.003s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.003s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.004s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.005s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.003s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.005s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.005s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.004s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.005s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.004s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.004s
  PASSED   tests.container.facades.test_facade.T...   ~ 0.005s
  PASSED   tests.container.providers.test_servic...   ~ 0.005s
  PASSED   tests.container.providers.test_servic...   ~ 0.006s
  PASSED   tests.container.providers.test_servic...   ~ 0.006s
  PASSED   tests.container.providers.test_servic...   ~ 0.006s
  PASSED   tests.container.providers.test_servic...   ~ 0.006s
  PASSED   tests.container.providers.test_servic...   ~ 0.007s
  PASSED   tests.container.providers.test_servic...   ~ 0.005s
  PASSED   tests.container.providers.test_servic...   ~ 0.005s
  PASSED   tests.container.providers.test_servic...   ~ 0.005s
  PASSED   tests.container.providers.test_servic...   ~ 0.008s
  PASSED   tests.container.providers.test_servic...   ~ 0.004s
  PASSED   tests.container.providers.test_servic...   ~ 0.004s
  PASSED   tests.container.providers.test_servic...   ~ 0.005s
  PASSED   tests.container.providers.test_servic...   ~ 0.004s
  PASSED   tests.container.providers.test_servic...   ~ 0.005s
  PASSED   tests.container.providers.test_servic...   ~ 0.004s
  PASSED   tests.container.providers.test_servic...   ~ 0.004s
  PASSED   tests.container.providers.test_servic...   ~ 0.005s
  PASSED   tests.container.providers.test_servic...   ~ 0.004s
  PASSED   tests.container.providers.test_servic...   ~ 0.004s
  PASSED   tests.container.providers.test_servic...   ~ 0.005s
  PASSED   tests.container.providers.test_servic...   ~ 0.005s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.007s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.005s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.032s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.007s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.007s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.033s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.011s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.009s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.009s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.010s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.010s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.008s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.009s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.008s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.008s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.010s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.006s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.004s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.004s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.008s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.005s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.005s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.007s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.010s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.007s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.009s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.015s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.009s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.010s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.012s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.008s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.010s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.006s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.006s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.011s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.009s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.011s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.010s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.008s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.008s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.009s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.007s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.006s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.009s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.009s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.010s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.011s
  PASSED   tests.database.test_compiler.TestSQLC...   ~ 0.009s
  PASSED   tests.database.test_config_integratio...   ~ 0.005s
  PASSED   tests.database.test_config_integratio...   ~ 0.004s
  PASSED   tests.database.test_config_integratio...   ~ 0.007s
  PASSED   tests.database.test_config_integratio...   ~ 0.008s
  PASSED   tests.database.test_config_integratio...   ~ 0.007s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.050s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.030s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.027s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.043s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.031s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.031s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.039s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.038s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.048s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.035s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.039s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.059s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.036s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.047s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.028s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.045s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.044s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.047s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.045s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.077s
  PASSED   tests.database.test_connection.TestCo...   ~ 0.034s
